"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length","Uniqueness_point"
"7217",23,21,"female","тиня","no",NA,"right",NA,0.689229024943311,NA
"7218",23,21,"female","вилка","yes","space","right",1.1082439001184,0.668231292517007,0.525967865241334
"7219",23,21,"female","ухо","yes","space","right",0.79153069993481,0.554739229024943,0.55473922902494
"7220",23,21,"female","жикно","no",NA,"right",NA,0.718367346938775,NA
"7221",23,21,"female","посмак","no",NA,"right",NA,0.849138321995465,NA
"7222",23,21,"female","фектет","no",NA,"right",NA,0.825600907029478,NA
"7223",23,21,"female","цвутня","no",NA,"right",NA,0.804467120181406,NA
"7224",23,21,"female","трава","yes","space","right",0.901605800027028,0.671496598639456,0.67149659863946
"7225",23,21,"female","тунка","no",NA,"right",NA,0.67530612244898,NA
"7226",23,21,"female","конец","yes","space","right",1.12968900008127,0.761655328798186,0.76165532879819
"7227",23,21,"female","рыба","yes","space","right",0.808140400098637,0.6359410430839,0.6359410430839
"7228",23,21,"female","дипа","no",NA,"right",NA,0.633968253968254,NA
"7229",23,21,"female","икруп","no",NA,"right",NA,0.650566893424036,NA
"7230",23,21,"female","пленто","no",NA,"right",NA,0.802426303854875,NA
"7231",23,21,"female","южжичь","no",NA,"right",NA,0.776077097505669,NA
"7232",23,21,"female","доктор","yes","space","right",0.889012400060892,0.705056689342404,0.7050566893424
"7233",23,21,"female","тивло","no",NA,"right",NA,0.674580498866213,NA
"7234",23,21,"female","свеммо","no",NA,"right",NA,0.761360544217687,NA
"7235",23,21,"female","зейпан","no",NA,"right",NA,0.752040816326531,NA
"7236",23,21,"female","отец","yes","space","right",0.897798899793997,0.718321995464853,0.71832199546485
"7237",23,21,"female","музей","yes","space","right",0.920881900005043,0.818707482993197,0.8187074829932
"7238",23,21,"female","малянц","no",NA,"right",NA,0.720113378684807,NA
"7239",23,21,"female","ювак","no",NA,"right",NA,0.732131519274376,NA
"7240",23,21,"female","ускут","no",NA,"right",NA,0.757120181405896,NA
"7241",23,21,"female","удар","yes","space","right",0.946717000100762,0.658707482993197,0.6587074829932
"7242",23,21,"female","кресло","yes","space","right",0.897735400125384,0.733197278911565,0.591110628041426
"7243",23,21,"female","фопьяк","no",NA,"right",NA,0.848185941043084,NA
"7244",23,21,"female","хика","no",NA,"right",NA,0.607278911564626,NA
"7245",23,21,"female","слеза","yes","space","right",0.99517249991186,0.724761904761905,0.7247619047619
"7246",23,21,"female","яшель","no",NA,"right",NA,0.658866213151927,NA
"7247",23,21,"female","меклим","no",NA,"right",NA,0.756530612244898,NA
"7248",23,21,"female","пунцичь","no",NA,"right",NA,0.870725623582766,NA
"7249",23,21,"female","осень","yes","space","right",1.00170690007508,0.644920634920635,0.64492063492063
"7250",23,21,"female","лицо","yes","space","right",0.919627600116655,0.62031746031746,0.62031746031746
"7251",23,21,"female","месяц","yes","space","right",0.88269230001606,0.859365079365079,0.85936507936508
"7252",23,21,"female","юктус","no",NA,"right",NA,0.802244897959184,NA
"7253",23,21,"female","дети","yes","space","right",0.910615300061181,0.613265306122449,0.61326530612245
"7254",23,21,"female","море","yes","space","right",1.1744711000938,0.620272108843537,0.62027210884354
"7255",23,21,"female","танец","yes","space","right",1.37472549988888,0.809229024943311,0.80922902494331
"7256",23,21,"female","кальпон","no",NA,"right",NA,0.788616780045352,NA
"7257",23,21,"female","снылька","no",NA,"right",NA,0.819160997732426,NA
"7258",23,21,"female","агва","no",NA,"right",NA,0.526938775510204,NA
"7259",23,21,"female","гора","yes","space","right",1.24040219979361,0.634308390022676,0.63430839002268
"7260",23,21,"female","щука","yes","space","right",0.835821300046518,0.585328798185941,0.447002056449208
"7261",23,21,"female","полер","no","space","wrong",0.831160299945623,0.689886621315193,NA
"7262",23,21,"female","губа","yes","space","right",1.03704129997641,0.597233560090703,0.5972335600907
"7263",23,21,"female","ноготь","yes","space","right",0.956857499899343,0.619183673469388,0.357570849407583
"7264",23,21,"female","васка","no",NA,"right",NA,0.663219954648526,NA
"7265",23,21,"female","утюг","yes","space","right",1.0584076999221,0.663061224489796,0.6630612244898
"7266",23,21,"female","веньмо","no",NA,"right",NA,0.687414965986395,NA
"7267",23,21,"female","кулак","yes","space","right",0.98938179994002,0.830884353741497,0.8308843537415
"7268",23,21,"female","желсок","no",NA,"right",NA,0.799455782312925,NA
"7269",23,21,"female","кусок","yes","space","right",1.18116669985466,0.890136054421769,0.89013605442177
"7270",23,21,"female","цатка","no",NA,"right",NA,0.721859410430839,NA
"7271",23,21,"female","санки","yes","space","right",1.05471009993926,0.677981859410431,0.592311775708747
"7272",23,21,"female","лапа","yes","space","right",0.91837490000762,0.580952380952381,0.58095238095238
"7273",23,21,"female","кеха","no",NA,"right",NA,0.665102040816327,NA
"7274",23,21,"female","дира","no",NA,"right",NA,0.562698412698413,NA
"7275",23,21,"female","муха","yes","space","right",1.3411794998683,0.649795918367347,0.511521775376817
"7276",23,21,"female","берег","yes","space","right",0.903495199978352,0.736009070294785,0.73600907029478
"7277",23,21,"female","грунир","no",NA,"right",NA,0.666235827664399,NA
"7278",23,21,"female","плечо","yes","space","right",0.94485679990612,0.710113378684807,0.71011337868481
"7279",23,21,"female","котчох","no",NA,"right",NA,0.909773242630386,NA
"7280",23,21,"female","теньтефь","no",NA,"right",NA,0.901111111111111,NA
"7281",23,21,"female","такслир","no",NA,"right",NA,0.86312925170068,NA
"7282",23,21,"female","лодка","yes","space","right",0.873430500039831,0.566326530612245,0.45504329004329
"7283",23,21,"female","паук","yes","space","right",0.787386700045317,0.652426303854875,0.65242630385488
"7284",23,21,"female","беда","yes","space","right",0.772705199895427,0.516145124716553,0.51614512471655
"7285",23,21,"female","ключи","yes","space","right",0.879435600014403,0.788843537414966,0.78884353741497
"7286",23,21,"female","зутан","no",NA,"right",NA,0.730589569160998,NA
"7287",23,21,"female","изюм","yes","space","right",0.875884399982169,0.669297052154195,0.66929705215419
"7288",23,21,"female","письмо","yes","space","right",0.929465400055051,0.657709750566893,0.510447625033973
"7289",23,21,"female","бодор","no",NA,"right",NA,0.607165532879819,NA
"7290",23,21,"female","ержин","no",NA,"right",NA,0.750385487528345,NA
"7291",23,21,"female","вата","yes","space","right",0.885670799994841,0.532721088435374,0.53272108843537
"7292",23,21,"female","мистна","no",NA,"right",NA,0.701224489795918,NA
"7293",23,21,"female","витлюн","no",NA,"right",NA,0.802290249433107,NA
"7294",23,21,"female","гнездо","yes","space","right",1.02030139998533,0.765510204081633,0.76551020408163
"7295",23,21,"female","нраты","no",NA,"right",NA,0.591746031746032,NA
"7296",23,21,"female","ортонь","no",NA,"right",NA,0.660181405895692,NA
"7297",23,21,"female","галесь","no",NA,"right",NA,0.75265306122449,NA
"7298",23,21,"female","тифон","no",NA,"right",NA,0.769410430839002,NA
"7299",23,21,"female","нупог","no",NA,"right",NA,0.775238095238095,NA
"7300",23,21,"female","бекня","no",NA,"right",NA,0.681383219954649,NA
"7301",23,21,"female","шнеток","no",NA,"right",NA,0.893106575963719,NA
"7302",23,21,"female","краска","yes","space","right",1.18224980006926,0.737392290249433,0.626090280231904
"7303",23,21,"female","щётка","yes","space","right",0.959962799912319,0.649909297052154,0.539621239800268
"7304",23,21,"female","лужа","yes","space","right",0.843107199994847,0.618072562358277,0.61807256235828
"7305",23,21,"female","мыло","yes","space","right",0.754099600017071,0.54249433106576,0.409363856653772
"7306",23,21,"female","пицца","yes","space","right",1.10319909988903,0.633106575963719,0.511480642877116
"7307",23,21,"female","вишня","yes","space","right",0.826049299910665,0.640770975056689,0.490059822174483
"7308",23,21,"female","трефин","no",NA,"right",NA,0.793061224489796,NA
"7309",23,21,"female","рукав","yes","space","right",0.844783500069752,0.77297052154195,0.77297052154195
"7310",23,21,"female","долькшнет","no",NA,"right",NA,0.905351473922902,NA
"7311",23,21,"female","банка","yes","space","right",0.938341500004753,0.693741496598639,0.69374149659864
"7312",23,21,"female","плиттер","no",NA,"right",NA,0.817868480725624,NA
"7313",23,21,"female","шелир","no",NA,"right",NA,0.734648526077098,NA
"7314",23,21,"female","циньво","no",NA,"right",NA,0.689365079365079,NA
"7315",23,21,"female","эпрад","no",NA,"right",NA,0.702879818594104,NA
"7316",23,21,"female","лоур","no",NA,"right",NA,0.573809523809524,NA
"7317",23,21,"female","звонок","yes","space","right",0.997464200016111,0.842789115646258,0.84278911564626
"7318",23,21,"female","дрыпля","no",NA,"right",NA,0.69124716553288,NA
"7319",23,21,"female","кошка","yes","space","right",0.939083799952641,0.731337868480726,0.577641603707713
"7320",23,21,"female","апонь","no",NA,"right",NA,0.576916099773243,NA
"7321",23,21,"female","журтынь","no",NA,"right",NA,0.822199546485261,NA
"7322",23,21,"female","кефир","yes","space","right",0.990788000170141,0.705147392290249,0.402890104592291
"7323",23,21,"female","полёт","yes","space","right",1.00819169986062,0.781814058956916,0.78181405895692
"7324",23,21,"female","палка","yes","space","right",0.903798799961805,0.630430839002268,0.50945855745969
"7325",23,21,"female","шулкан","no",NA,"right",NA,0.857528344671202,NA
"7326",23,21,"female","пестце","no",NA,"right",NA,0.743650793650794,NA
"7327",23,21,"female","бикень","no",NA,"right",NA,0.733242630385488,NA
"7328",23,21,"female","кадинь","no",NA,"right",NA,0.69968253968254,NA
"7329",23,21,"female","тоюнт","no",NA,"right",NA,0.912698412698413,NA
"7330",23,21,"female","глека","no",NA,"right",NA,0.727528344671202,NA
"7331",23,21,"female","крыло","yes","space","right",1.00411850004457,0.67156462585034,0.67156462585034
"7332",23,21,"female","ходо","no",NA,"right",NA,0.653968253968254,NA
"7333",23,21,"female","люрык","no",NA,"right",NA,0.659569160997732,NA
"7334",23,21,"female","мероть","no",NA,"right",NA,0.657278911564626,NA
"7335",23,21,"female","река","yes","space","right",0.874403799884021,0.572380952380952,0.57238095238095
"7336",23,21,"female","пазошь","no",NA,"right",NA,0.812902494331066,NA
"7337",23,21,"female","сларты","no",NA,"right",NA,0.805600907029479,NA
"7338",23,21,"female","сжичка","no",NA,"right",NA,0.774852607709751,NA
"7339",23,21,"female","школа","yes","space","right",1.13706550002098,0.799138321995465,0.79913832199546
"7340",23,21,"female","запах","yes","space","right",0.93962229997851,0.720226757369615,0.72022675736961
"7341",23,21,"female","интец","no",NA,"right",NA,0.780136054421769,NA
"7342",23,21,"female","леньез","no",NA,"right",NA,0.84546485260771,NA
"7343",23,21,"female","рацма","no",NA,"right",NA,0.73297052154195,NA
"7344",23,21,"female","зима","yes","space","right",0.991045700153336,0.635102040816326,0.63510204081633
"7345",23,21,"female","неворт","no",NA,"right",NA,0.705147392290249,NA
"7346",23,21,"female","кнопка","yes","space","right",1.20437930012122,0.840702947845805,0.70274041357417
"7347",23,21,"female","локоть","yes","space","right",1.04470199998468,0.742857142857143,0.74285714285714
"7348",23,21,"female","кольцо","yes","space","right",0.917615799931809,0.795374149659864,0.79537414965986
"7349",23,21,"female","плинка","no",NA,"right",NA,0.8118820861678,NA
"7350",23,21,"female","урул","no",NA,"right",NA,0.62031746031746,NA
"7351",23,21,"female","перо","yes","space","right",1.22197320009582,0.623741496598639,0.62374149659864
"7352",23,21,"female","опрыдь","no",NA,"right",NA,0.6640589569161,NA
"7353",23,21,"female","выгло","no",NA,"right",NA,0.667823129251701,NA
"7354",23,21,"female","прена","no",NA,"right",NA,0.699863945578231,NA
"7355",23,21,"female","кухня","yes","space","right",0.980102499946952,0.694399092970521,0.584394068860329
"7356",23,21,"female","слово","yes","space","right",1.02895740000531,0.727210884353741,0.72721088435374
"7357",23,21,"female","сосед","yes","space","right",0.959926800103858,0.885328798185941,0.88532879818594
"7358",23,21,"female","диван","yes","space","right",0.79774359986186,0.564240362811791,0.56424036281179
"7359",23,21,"female","стободь","no","space","wrong",0.815845899982378,0.883537414965986,NA
"7360",23,21,"female","белка","yes","space","right",0.966443000128493,0.679818594104308,0.553400988810824
"7361",24,19,"male","звонок","yes","space","right",0.990716499974951,0.842789115646258,0.84278911564626
"7362",24,19,"male","песня","yes","space","right",0.970188899897039,0.630022675736961,0.63002267573696
"7363",24,19,"male","баран","yes","space","right",1.09578600013629,0.726235827664399,0.7262358276644
"7364",24,19,"male","крыло","yes","space","right",1.06785260001198,0.67156462585034,0.67156462585034
"7365",24,19,"male","вилка","yes","space","right",0.955382100073621,0.668231292517007,0.525967865241334
"7366",24,19,"male","пчела","yes","space","right",1.06209380016662,0.787233560090703,0.560405954726539
"7367",24,19,"male","яшель","no",NA,"right",NA,0.658866213151927,NA
"7368",24,19,"male","фазлек","no",NA,"right",NA,0.869047619047619,NA
"7369",24,19,"male","цупка","no",NA,"right",NA,0.631609977324263,NA
"7370",24,19,"male","кольцо","yes","space","right",0.943586600013077,0.795374149659864,0.79537414965986
"7371",24,19,"male","акань","no",NA,"right",NA,0.607074829931973,NA
"7372",24,19,"male","дочка","yes","space","right",1.03910399996676,0.775238095238095,0.643943191311612
"7373",24,19,"male","барнак","no",NA,"right",NA,0.844988662131519,NA
"7374",24,19,"male","глисо","no",NA,"right",NA,0.702448979591837,NA
"7375",24,19,"male","ванна","yes","space","right",1.09827139996924,0.687324263038549,0.68732426303855
"7376",24,19,"male","зула","no",NA,"right",NA,0.588367346938775,NA
"7377",24,19,"male","сова","yes","space","right",0.991396700032055,0.67546485260771,0.67546485260771
"7378",24,19,"male","хруты","no",NA,"right",NA,0.757392290249433,NA
"7379",24,19,"male","икруп","no",NA,"right",NA,0.650566893424036,NA
"7380",24,19,"male","лоча","no",NA,"right",NA,0.659591836734694,NA
"7381",24,19,"male","галесь","no",NA,"right",NA,0.75265306122449,NA
"7382",24,19,"male","пальто","yes","space","right",0.838705400004983,0.724512471655329,0.559208736393128
"7383",24,19,"male","голос","yes","space","right",1.00142129999585,0.714013605442177,0.71401360544218
"7384",24,19,"male","гласпы","no",NA,"right",NA,0.725351473922902,NA
"7385",24,19,"male","кошка","yes","space","right",1.10229389998131,0.731337868480726,0.577641603707713
"7386",24,19,"male","вогой","no",NA,"right",NA,0.836281179138322,NA
"7387",24,19,"male","фопьяк","no",NA,"right",NA,0.848185941043084,NA
"7388",24,19,"male","бекня","no",NA,"right",NA,0.681383219954649,NA
"7389",24,19,"male","овог","no",NA,"right",NA,0.589365079365079,NA
"7390",24,19,"male","тряпка","yes","space","right",1.0569633000996,0.816281179138322,0.699292980280192
"7391",24,19,"male","сосед","yes","space","right",1.19623039988801,0.885328798185941,0.88532879818594
"7392",24,19,"male","апонь","no",NA,"right",NA,0.576916099773243,NA
"7393",24,19,"male","поле","yes","space","right",1.07702090009116,0.675600907029479,0.67560090702948
"7394",24,19,"male","фойза","no",NA,"right",NA,0.728820861678005,NA
"7395",24,19,"male","целдер","no",NA,"right",NA,0.830453514739229,NA
"7396",24,19,"male","жена","yes","space","right",0.918836599914357,0.649365079365079,0.64936507936508
"7397",24,19,"male","витлюн","no",NA,"right",NA,0.802290249433107,NA
"7398",24,19,"male","щека","yes","space","right",0.943065400002524,0.579229024943311,0.57922902494331
"7399",24,19,"male","тунка","no",NA,"right",NA,0.67530612244898,NA
"7400",24,19,"male","мыло","yes","space","right",0.86703550000675,0.54249433106576,0.409363856653772
"7401",24,19,"male","шнеток","no",NA,"right",NA,0.893106575963719,NA
"7402",24,19,"male","интец","no",NA,"right",NA,0.780136054421769,NA
"7403",24,19,"male","трава","yes","space","right",1.02585020009428,0.671496598639456,0.67149659863946
"7404",24,19,"male","губа","yes","space","right",1.0041531000752,0.597233560090703,0.5972335600907
"7405",24,19,"male","лонрог","no",NA,"right",NA,0.735147392290249,NA
"7406",24,19,"male","лампа","yes","space","right",1.0841117000673,0.687641723356009,0.68764172335601
"7407",24,19,"male","баларь","no",NA,"right",NA,0.701111111111111,NA
"7408",24,19,"male","трефин","no",NA,"right",NA,0.793061224489796,NA
"7409",24,19,"male","лужа","yes","space","right",0.844829699955881,0.618072562358277,0.61807256235828
"7410",24,19,"male","мильца","no",NA,"right",NA,0.712403628117914,NA
"7411",24,19,"male","ваза","yes","space","right",0.917304599890485,0.640634920634921,0.64063492063492
"7412",24,19,"male","зима","yes","space","right",1.0624977000989,0.635102040816326,0.63510204081633
"7413",24,19,"male","малянц","no",NA,"right",NA,0.720113378684807,NA
"7414",24,19,"male","обед","yes","space","right",0.931169399991632,0.723990929705215,0.72399092970522
"7415",24,19,"male","пазошь","no",NA,"right",NA,0.812902494331066,NA
"7416",24,19,"male","рацма","no",NA,"right",NA,0.73297052154195,NA
"7417",24,19,"male","огонь","yes","space","right",0.740117199951783,0.522131519274376,0.52213151927438
"7418",24,19,"male","тиня","no",NA,"right",NA,0.689229024943311,NA
"7419",24,19,"male","дрыпля","no",NA,"right",NA,0.69124716553288,NA
"7420",24,19,"male","запах","yes","space","right",0.95790689997375,0.720226757369615,0.72022675736961
"7421",24,19,"male","жеглин","no",NA,"right",NA,0.764965986394558,NA
"7422",24,19,"male","нупог","no",NA,"right",NA,0.775238095238095,NA
"7423",24,19,"male","изюм","yes","space","right",1.05277250008658,0.669297052154195,0.66929705215419
"7424",24,19,"male","пюре","yes","space","right",0.895726799964905,0.601111111111111,0.371000218784447
"7425",24,19,"male","белка","yes","space","right",0.912977700121701,0.679818594104308,0.553400988810824
"7426",24,19,"male","чигност","no",NA,"right",NA,1.04362811791383,NA
"7427",24,19,"male","южжичь","no",NA,"right",NA,0.776077097505669,NA
"7428",24,19,"male","агва","no",NA,"right",NA,0.526938775510204,NA
"7429",24,19,"male","ержин","no",NA,"right",NA,0.750385487528345,NA
"7430",24,19,"male","раква","no","space","wrong",0.93860729993321,0.614444444444444,NA
"7431",24,19,"male","гритня","no",NA,"right",NA,0.793310657596372,NA
"7432",24,19,"male","урул","no",NA,"right",NA,0.62031746031746,NA
"7433",24,19,"male","ноготь","yes","space","right",1.02145910006948,0.619183673469388,0.357570849407583
"7434",24,19,"male","доска","yes","space","right",1.0253296000883,0.765487528344671,0.599732793742769
"7435",24,19,"male","урок","yes","space","right",1.10567470011301,0.750068027210884,0.75006802721088
"7436",24,19,"male","дярка","no",NA,"right",NA,0.683673469387755,NA
"7437",24,19,"male","леньез","no",NA,"right",NA,0.84546485260771,NA
"7438",24,19,"male","куше","no",NA,"right",NA,0.700226757369614,NA
"7439",24,19,"male","зелер","no",NA,"right",NA,0.692539682539683,NA
"7440",24,19,"male","угол","yes","space","right",0.9561860000249,0.62671201814059,0.62671201814059
"7441",24,19,"male","точка","yes","space","right",1.18555420008488,0.715963718820862,0.60302732003363
"7442",24,19,"male","грунир","no",NA,"right",NA,0.666235827664399,NA
"7443",24,19,"male","рука","yes","space","right",1.01195150008425,0.67249433106576,0.67249433106576
"7444",24,19,"male","солнце","yes","space","right",1.04354510013945,0.736235827664399,0.7362358276644
"7445",24,19,"male","мулдув","no",NA,"right",NA,0.793219954648526,NA
"7446",24,19,"male","снылька","no",NA,"right",NA,0.819160997732426,NA
"7447",24,19,"male","отец","yes","space","right",0.924183299997821,0.718321995464853,0.71832199546485
"7448",24,19,"male","посмак","no",NA,"right",NA,0.849138321995465,NA
"7449",24,19,"male","паук","yes","space","right",0.935866799904034,0.652426303854875,0.65242630385488
"7450",24,19,"male","утка","yes","space","right",0.885965300025418,0.554943310657596,0.426872095372802
"7451",24,19,"male","черан","no",NA,"right",NA,0.672517006802721,NA
"7452",24,19,"male","вечер","yes","space","right",1.17723509995267,0.882834467120181,0.88283446712018
"7453",24,19,"male","депьял","no",NA,"right",NA,0.698095238095238,NA
"7454",24,19,"male","лапа","yes","space","right",0.956295200157911,0.580952380952381,0.58095238095238
"7455",24,19,"male","изжань","no",NA,"right",NA,0.649047619047619,NA
"7456",24,19,"male","ключи","yes","space","right",1.16390639985912,0.788843537414966,0.78884353741497
"7457",24,19,"male","йогурт","yes","space","right",1.10373209998943,0.89843537414966,0.567954121042356
"7458",24,19,"male","свеммо","no",NA,"right",NA,0.761360544217687,NA
"7459",24,19,"male","щекниль","no",NA,"right",NA,0.786031746031746,NA
"7460",24,19,"male","бочка","yes","space","right",0.857963199960068,0.602244897959184,0.60224489795918
"7461",24,19,"male","сапог","yes","space","right",1.0771051000338,0.83124716553288,0.83124716553288
"7462",24,19,"male","этаж","yes","space","right",0.957273000152782,0.703877551020408,0.70387755102041
"7463",24,19,"male","лошадь","yes","space","right",0.949845400173217,0.719024943310658,0.552715938634305
"7464",24,19,"male","дипа","no",NA,"right",NA,0.633968253968254,NA
"7465",24,19,"male","вагон","yes","space","right",1.15915820002556,0.825714285714286,0.82571428571429
"7466",24,19,"male","доктор","yes","space","right",0.910381200024858,0.705056689342404,0.7050566893424
"7467",24,19,"male","бикень","no",NA,"right",NA,0.733242630385488,NA
"7468",24,19,"male","шехня","no",NA,"right",NA,0.765238095238095,NA
"7469",24,19,"male","полер","no",NA,"right",NA,0.689886621315193,NA
"7470",24,19,"male","рукса","no",NA,"right",NA,0.598095238095238,NA
"7471",24,19,"male","корень","yes","space","right",1.04292050004005,0.744036281179138,0.74403628117914
"7472",24,19,"male","луна","yes","space","right",0.799684199970216,0.557210884353741,0.55721088435374
"7473",24,19,"male","берег","yes","space","right",0.884333499940112,0.736009070294785,0.73600907029478
"7474",24,19,"male","мясо","yes","space","right",0.830429200083017,0.548163265306122,0.54816326530612
"7475",24,19,"male","глаза","yes","space","right",0.875053300056607,0.652448979591837,0.65244897959184
"7476",24,19,"male","песок","yes","space","right",0.879228000063449,0.772222222222222,0.77222222222222
"7477",24,19,"male","осень","yes","space","right",0.821876999922097,0.644920634920635,0.64492063492063
"7478",24,19,"male","кожа","yes","space","right",0.822896600002423,0.719614512471655,0.71961451247166
"7479",24,19,"male","хальдан","no",NA,"right",NA,0.722176870748299,NA
"7480",24,19,"male","неворт","no",NA,"right",NA,0.705147392290249,NA
"7481",24,19,"male","новзик","no",NA,"right",NA,0.731224489795918,NA
"7482",24,19,"male","кадинь","no",NA,"right",NA,0.69968253968254,NA
"7483",24,19,"male","кефир","yes","space","right",0.917013400001451,0.705147392290249,0.402890104592291
"7484",24,19,"male","кухня","yes","space","right",0.874613699968904,0.694399092970521,0.584394068860329
"7485",24,19,"male","перо","yes","space","right",1.1801505999174,0.623741496598639,0.62374149659864
"7486",24,19,"male","бутфиль","no",NA,"right",NA,0.848004535147392,NA
"7487",24,19,"male","ортонь","no",NA,"right",NA,0.660181405895692,NA
"7488",24,19,"male","язык","yes","space","right",0.872932099970058,0.780680272108843,0.78068027210884
"7489",24,19,"male","гжольты","no",NA,"right",NA,0.766825396825397,NA
"7490",24,19,"male","месяц","yes","space","right",1.01138130016625,0.859365079365079,0.85936507936508
"7491",24,19,"male","санки","yes","space","right",0.90340630011633,0.677981859410431,0.592311775708747
"7492",24,19,"male","долькшнет","no",NA,"right",NA,0.905351473922902,NA
"7493",24,19,"male","шулкан","no",NA,"right",NA,0.857528344671202,NA
"7494",24,19,"male","пакет","yes","space","right",1.02902869996615,0.960634920634921,0.96063492063492
"7495",24,19,"male","гаслень","no",NA,"right",NA,0.849954648526077,NA
"7496",24,19,"male","сцурка","no",NA,"right",NA,0.854875283446712,NA
"7497",24,19,"male","палка","yes","space","right",0.943967500003055,0.630430839002268,0.50945855745969
"7498",24,19,"male","камень","yes","space","right",0.921765299979597,0.714263038548753,0.71426303854875
"7499",24,19,"male","пелань","no",NA,"right",NA,0.705873015873016,NA
"7500",24,19,"male","ускут","no",NA,"right",NA,0.757120181405896,NA
"7501",24,19,"male","ложка","yes","space","right",0.908059400040656,0.660430839002268,0.550609410430839
"7502",24,19,"male","тивло","no",NA,"right",NA,0.674580498866213,NA
"7503",24,19,"male","дира","no",NA,"right",NA,0.562698412698413,NA
"7504",24,19,"male","море","yes","space","right",0.954024899983779,0.620272108843537,0.62027210884354
"7505",24,19,"male","кнопка","yes","space","right",1.09229169995524,0.840702947845805,0.70274041357417
"7506",24,19,"male","ходо","no","space","wrong",2.01417290000245,0.653968253968254,NA
"7507",24,19,"male","пицца","yes","space","right",1.18975859996863,0.633106575963719,0.511480642877116
"7508",24,19,"male","веньмо","no",NA,"right",NA,0.687414965986395,NA
"7509",24,19,"male","каврам","no",NA,"right",NA,0.735283446712018,NA
"7510",24,19,"male","полёт","yes","space","right",1.17572510009631,0.781814058956916,0.78181405895692
"7511",24,19,"male","вуган","no",NA,"right",NA,0.680385487528345,NA
"7512",24,19,"male","цатка","no",NA,"right",NA,0.721859410430839,NA
"7513",24,19,"male","рукав","yes","space","right",0.897721200017259,0.77297052154195,0.77297052154195
"7514",24,19,"male","найта","no",NA,"right",NA,0.630680272108844,NA
"7515",24,19,"male","транка","no",NA,"right",NA,0.792018140589569,NA
"7516",24,19,"male","черсы","no",NA,"right",NA,0.742879818594104,NA
"7517",24,19,"male","слеза","yes","space","right",1.05151390004903,0.724761904761905,0.7247619047619
"7518",24,19,"male","часы","yes","space","right",1.39509260002524,0.658888888888889,0.65888888888889
"7519",24,19,"male","плечо","yes","space","right",1.08171979989857,0.710113378684807,0.71011337868481
"7520",24,19,"male","книга","yes","space","right",1.11977520002984,0.7540589569161,0.7540589569161
"7521",24,19,"male","лазоть","no",NA,"right",NA,0.704444444444444,NA
"7522",24,19,"male","толье","no",NA,"right",NA,0.674988662131519,NA
"7523",24,19,"male","шелир","no",NA,"right",NA,0.734648526077098,NA
"7524",24,19,"male","письмо","yes","space","right",0.959407499991357,0.657709750566893,0.510447625033973
"7525",24,19,"male","прена","no",NA,"right",NA,0.699863945578231,NA
"7526",24,19,"male","свинья","yes","space","right",1.03078230004758,0.812539682539683,0.656444199301342
"7527",24,19,"male","банан","yes","space","right",0.958714500069618,0.678049886621315,0.67804988662132
"7528",24,19,"male","буква","yes","space","right",1.15430919989012,0.522380952380952,0.380690388976103
"7529",24,19,"male","удар","yes","space","right",0.935197100043297,0.658707482993197,0.6587074829932
"7530",24,19,"male","жикно","no",NA,"right",NA,0.718367346938775,NA
"7531",24,19,"male","тойза","no",NA,"right",NA,0.659659863945578,NA
"7532",24,19,"male","стободь","no",NA,"right",NA,0.883537414965986,NA
"7533",24,19,"male","еверть","no",NA,"right",NA,0.775555555555556,NA
"7534",24,19,"male","банка","yes","space","right",1.11125519988127,0.693741496598639,0.69374149659864
"7535",24,19,"male","велла","no",NA,"right",NA,0.54671201814059,NA
"7536",24,19,"male","эпрад","no",NA,"right",NA,0.702879818594104,NA
"7537",24,19,"male","сларты","no",NA,"right",NA,0.805600907029479,NA
"7538",24,19,"male","чудо","yes","space","right",1.08347070007585,0.69172335600907,0.69172335600907
"7539",24,19,"male","деньги","yes","space","right",1.04603770002723,0.675646258503401,0.562353123067408
"7540",24,19,"male","макичь","no",NA,"right",NA,0.731859410430839,NA
"7541",24,19,"male","вишня","yes","space","right",0.851816300069913,0.640770975056689,0.490059822174483
"7542",24,19,"male","адрес","yes","space","right",0.878354399930686,0.555578231292517,0.55557823129252
"7543",24,19,"male","диван","yes","space","right",0.877878700150177,0.564240362811791,0.56424036281179
"7544",24,19,"male","циньво","no",NA,"right",NA,0.689365079365079,NA
"7545",24,19,"male","труба","yes","space","right",0.918653100030497,0.66827664399093,0.66827664399093
"7546",24,19,"male","выньце","no",NA,"right",NA,0.765102040816326,NA
"7547",24,19,"male","васка","no",NA,"right",NA,0.663219954648526,NA
"7548",24,19,"male","карман","yes","space","right",1.11677259998396,0.803083900226757,0.80308390022676
"7549",24,19,"male","чинтирь","no",NA,"right",NA,0.848798185941043,NA
"7550",24,19,"male","лоур","no",NA,"right",NA,0.573809523809524,NA
"7551",24,19,"male","вата","yes","space","right",0.906989900162444,0.532721088435374,0.53272108843537
"7552",24,19,"male","масло","yes","space","right",1.06273740017787,0.770408163265306,0.77040816326531
"7553",24,19,"male","утюг","yes","space","right",0.966737400041893,0.663061224489796,0.6630612244898
"7554",24,19,"male","тифон","no","space","wrong",1.74560569995083,0.769410430839002,NA
